1.211704,0.633705,0.732227,0.708887,1.217557,0.409427,0.720964,0.295198,1.264220,0.753736,0.521748,0.248753,1.357657,0.877751,0.427009,-1.379936,-0.564054,0.467957,0.290674,0.499083,1.830075,-0.310476,-0.334885,0.345650,0.374567,0.381779,-0.154006,1.003626,-0.552022,-0.268834,1.580651,1.240416,0.100134,0.437553,-0.346705,-0.714702,0.380772,-0.567779,0.187201,0.441762,1.491612,0.183469,-0.168810,-1.108342,0.735729,0.444919,1.489975,0.214882,0.879352,0.942862,-1.053320,1.226312,0.277057,1.334047,0.609369,0.222407,0.411042,0.562236,-0.499766,-0.574359,-0.738094,-0.768044,-0.390261,-0.610553,0.781758,-0.602869,-1.003213,0.409797,-0.366433,-0.370773,0.239015,-0.609165,1.600869,-1.408610,0.494150,-0.751210,-1.787120,-1.506618,-0.208202,-0.244466,-2.113079,-0.705006,-0.842529,0.679214,-1.162040,-0.750855,0.044403,-0.955080,-0.738354,-0.855073,-0.578741,-1.688865,-0.155499,-0.301033,-0.688681,0.395026,-0.150829,-0.255058,-1.045713,0.942520,0.380172,1.232094,0.683956,1.118968,0.789436,0.634509,0.918177,0.889087,0.827655,0.462458,0.696396,1.190013,0.701583,1.170291,0.171398,-1.881154,-1.402535,-1.043488,-0.820700,0.504793,-1.058281,0.152562,0.682255,-0.455006,1.330211,0.130239,-0.123740,-0.077442,0.581780,-0.153622,1.114385,0.476703,-0.073954,-0.086347,0.351632,1.224588,-0.102598,-0.750010,-0.464399,0.552130,-0.940703,-0.079485,-0.009967,0.736297,0.742800,-0.467597,1.028975,-0.180694,0.031875,0.625931,1.326155,-0.528592,1.301703,-0.013850,1.157424,1.205902,0.324294,2.040256,-0.331908,-1.473076,-1.285254,-0.866354,-0.610370,-0.421796,1.684970,0.675497,-1.042612,-0.142444,-1.278134,-0.538092,-1.377044,-0.282762,-0.322038,0.275361,0.863930,-1.005548,-0.491359,-1.156682,0.962021,-1.306952,-1.055357,0.300702,-0.529184,-0.854250,-1.425548,-0.923931,-1.315805,-1.574629,-1.091093,0.629099,0.321947,-1.025780,-0.972064,-0.930698,-0.718854,-0.699671,-0.629256,0.501288,-0.502163,-0.697358
0.854546,0.596175,0.868382,1.391788,0.926984,0.192050,0.459798,0.798330,1.097539,1.325668,0.777370,0.903906,1.444014,0.577296,0.567294,-1.214177,-0.854671,0.115411,-0.365855,1.399063,1.589408,0.095603,-0.104593,0.464036,0.895607,0.742904,0.837312,1.741658,-0.751093,-0.141937,0.798546,0.952832,0.451940,0.446202,0.331628,-0.732930,1.365229,-0.665087,0.298867,0.812264,1.794658,0.589697,0.282139,-1.157830,0.731052,-0.367977,1.124937,-0.384182,0.761340,0.564043,-0.740388,1.044068,0.564173,0.872751,-0.796039,-0.788518,-0.225528,-0.231160,-0.579705,-0.093844,-1.102098,-0.919179,-0.594946,-1.213228,-0.043330,-0.845174,-1.607868,-0.088582,-0.199241,-0.001275,0.556553,-0.674607,1.452203,-1.002113,0.057336,0.062569,-1.358089,-0.982219,0.133090,0.239986,-1.586337,-0.601732,-0.716283,-0.103616,-0.864973,-1.060636,-0.134939,-1.484069,-0.839854,-1.029868,-0.139572,-1.733045,-0.398678,-0.635265,-0.496455,0.209122,-0.691839,-0.457955,-1.239884,0.715898,-0.477025,0.986079,0.763704,1.634005,0.895063,0.687771,1.295460,0.993271,0.914415,1.294790,0.712813,0.626457,1.540161,1.657977,0.448312,-1.382908,-1.352198,-0.625452,-1.143261,0.090797,-0.439128,1.236493,0.176041,-0.332608,1.645526,0.153441,-0.182069,0.816954,0.430184,0.592081,1.871692,0.271892,-0.338627,0.104207,-0.260490,0.893064,0.530245,-0.944667,0.217521,0.959575,-0.970421,-0.262322,0.078945,1.348678,1.229963,-0.385062,0.674866,-0.310112,-0.558127,0.383372,1.012813,-0.354187,1.057781,-0.400625,0.841145,0.799996,-0.311155,1.692512,-1.411796,-1.767292,-1.965871,-0.592171,-1.192553,-0.344611,0.748985,-0.886478,-1.389912,-0.872770,-0.818136,-1.329918,-2.160244,-1.265882,-0.695747,-0.206847,0.409549,-1.364558,-0.552127,-0.698787,1.087450,-1.209037,-1.375771,0.345057,-1.062655,-1.305504,-1.020654,-1.177884,-0.619752,-1.515832,-0.839547,-0.040857,-0.339658,-1.516488,-1.206003,-1.259108,-0.728077,-1.153806,-1.049165,0.287737,-1.002343,-0.931589
0.303601,0.162999,0.810310,1.166555,-0.156574,-0.183365,-0.185849,1.892975,0.224130,1.070269,0.906872,0.933257,0.860760,0.140842,0.464985,-0.140348,-0.089417,0.567809,0.378223,1.855237,1.358071,0.774399,1.124961,0.980385,1.741560,1.133879,2.179333,1.864172,-0.019450,0.439411,0.019198,0.309824,0.537779,1.299157,1.660077,-0.001688,0.976906,-0.542697,0.053385,1.083751,1.605341,0.146957,1.248536,-0.607230,1.456719,-0.226206,0.646273,-0.148097,1.196350,0.783038,-0.637044,0.741750,0.746990,0.577902,-1.739911,-1.409986,-0.249839,-0.519521,-0.368350,-0.395114,-1.345076,-1.257651,-0.321191,-1.690456,-1.527420,-1.398843,-1.888674,-1.025741,-0.219748,0.167756,0.542404,-0.089912,0.862264,-0.425399,-0.986041,0.322225,-0.680015,0.109242,0.613688,0.257494,-0.607574,-1.212973,-0.741191,-1.043953,-0.769644,-1.565103,-0.237667,-1.267150,-1.172607,-0.604131,-0.725725,-1.632523,-0.951976,-1.617179,-0.298741,-0.041345,-0.974315,-0.625419,-0.856360,-0.575934,-0.193253,0.434424,0.503797,1.376876,1.296005,0.161379,1.135154,0.328686,0.570150,1.155761,0.791354,-0.127800,1.669984,1.306812,0.694004,-0.569063,-0.812596,0.549245,-0.561375,0.326096,0.722827,1.736565,-0.151028,0.694915,1.597875,0.503751,0.716609,2.240639,1.005330,1.913948,2.084661,0.651331,0.077261,0.844848,-0.556225,1.394456,1.559909,-0.009725,1.515253,1.073413,0.184845,0.087807,0.391584,2.102516,1.339034,-0.129991,0.762810,-0.072985,-0.964253,0.567410,0.471911,0.209779,0.537965,-0.125208,0.818475,0.598098,-0.135859,1.066874,-1.703696,-1.334022,-1.728189,0.087710,-0.475089,0.388909,0.259580,-1.143870,-0.998976,-1.236237,0.010571,-2.064812,-1.952376,-1.227039,-0.535112,-0.495359,0.245016,-1.021587,0.417016,0.370693,1.123923,-0.684861,-1.343952,0.027073,-1.029220,-1.207070,-0.211347,-1.026377,0.055841,-0.709925,-0.354883,-0.639999,-1.069121,-1.270317,-0.539489,-1.404043,-0.689169,-1.511575,-1.542614,0.182025,-0.828042,-0.368950
0.330287,-0.230070,0.628335,0.315203,-1.299024,0.054795,-0.966708,2.303537,-0.366614,0.209322,1.061914,0.576694,0.027292,0.184650,0.458918,0.697386,0.691298,0.973330,1.281452,1.125600,0.984697,0.667700,1.858811,0.999931,2.150519,0.648437,2.438035,1.150123,0.510703,0.504242,-0.239145,0.042068,0.828567,1.957900,2.172328,1.340079,0.127990,0.365649,-0.357735,1.015893,1.101738,-0.619827,1.586977,-0.042071,1.736947,0.306315,0.297687,0.565332,1.289099,1.018205,-0.897427,0.283164,0.377829,0.516493,-0.992275,-0.954006,0.334044,-0.127636,0.206873,-0.759214,-0.960052,-0.836435,0.486441,-1.424833,-1.932223,-1.297753,-1.467598,-1.149421,0.075255,0.101917,0.350990,0.641856,0.259455,0.097145,-1.608344,0.013987,-0.210695,0.644249,0.498493,0.003774,-0.022405,-1.587335,-0.619071,-0.941926,-0.667095,-1.562212,-0.182651,-0.554296,-1.461955,-0.002629,-1.615819,-1.390461,-1.130406,-2.013175,-0.284415,-0.170357,-0.645868,-0.369701,-0.279446,-1.575608,0.705576,0.167217,0.157541,0.667792,1.344050,-0.634308,0.618809,-0.400111,0.074953,0.268422,0.993671,-0.309471,1.200916,0.715992,0.996975,0.139328,-0.005768,0.894280,0.191911,0.722653,0.988162,0.940150,-0.482939,1.386797,1.055884,0.424021,1.612238,2.635731,1.553803,2.250698,1.384077,0.704315,0.371594,1.131373,-0.425276,1.637781,1.725289,1.200647,1.912555,0.969550,1.513857,0.993143,0.751776,2.315173,1.361643,-0.007318,0.933765,0.029739,-0.795074,0.691408,-0.140904,0.546266,0.158412,0.614962,0.875519,0.477491,0.437565,0.559825,-0.784758,-0.508900,-0.725226,0.850342,0.768569,1.267548,0.144684,-0.247930,0.028202,-0.720594,0.722333,-1.559945,-0.900073,-0.030657,0.398920,-0.416452,0.128086,-0.151651,1.715541,0.978103,0.916646,-0.197870,-1.052197,-0.332003,-0.625184,-0.653706,0.234810,-0.586666,0.268371,0.119970,0.114837,-0.587614,-0.981990,-0.404259,0.151294,-1.268593,-0.696953,-1.629585,-1.530711,0.229194,-0.096211,0.387193
0.849936,-0.079832,0.565176,-0.119574,-1.556628,1.036658,-1.096587,1.300802,-0.180394,-0.273871,1.117319,0.622881,-0.350302,0.663339,0.711854,0.529154,0.301284,0.312328,0.754464,-0.229410,-0.006761,-0.581558,0.860608,-0.120629,1.580385,-0.897308,1.108272,0.080013,-0.053021,-0.525339,-0.099988,0.379734,1.670342,1.271560,1.118441,2.078408,0.533113,1.448800,-0.101111,0.782109,0.467898,-0.612686,0.678503,0.211043,0.805623,0.010166,-0.112701,0.590767,0.128226,0.187395,-1.253090,-0.494787,0.019404,0.021680,0.380899,-0.044167,0.525352,0.014403,0.520716,-0.540926,-0.203073,0.232954,1.152743,-0.670456,-0.652272,-0.455065,-0.824701,-0.283751,0.540567,-0.205195,0.623157,0.832595,-0.177861,0.137729,-1.271384,-0.077197,-0.231324,-0.087848,-0.081998,0.462146,-0.143683,-0.700728,-0.461311,0.190361,-0.534428,-0.855312,-0.530883,-0.243644,-1.367254,0.041981,-1.717784,-1.155212,-0.685940,-0.931278,-0.712733,0.261108,0.237964,0.258958,0.151681,-1.097488,0.576830,0.250712,0.037798,0.170688,0.575362,-0.832002,0.224716,-0.490476,-0.118227,-0.192167,1.037013,0.086092,0.804427,0.696396,1.470092,0.642530,0.883317,-0.296702,0.201523,0.323702,0.036817,-0.424866,-0.978637,0.701910,0.155564,-0.569196,1.043692,1.308236,0.862617,0.927474,0.155554,-0.242020,-0.313211,0.226602,-0.036078,0.667252,0.645820,1.424497,0.774248,1.058157,1.617633,1.893859,1.175902,1.479636,1.445161,0.166061,0.478433,-0.095356,0.120835,0.386596,-0.819556,-0.069274,0.039641,1.020090,0.360005,-0.018559,0.660090,-0.069311,0.295956,-0.228328,0.075692,0.937343,0.728632,1.250677,-0.070057,0.339713,1.000843,0.191155,0.772135,0.018566,-0.140824,0.802466,1.547999,-0.294126,-0.262760,0.359740,2.231875,0.734346,0.412894,-0.055204,-1.047710,0.152311,-0.203920,-0.116297,-0.256178,-0.256756,0.302280,0.319295,0.282083,-0.312693,-0.130261,0.288898,-0.087003,-0.952610,-0.929823,-1.054878,-0.709856,0.536370,0.757988,0.822286
0.839901,0.271124,0.709892,-0.154933,-0.735017,1.449007,-0.363628,-0.037103,0.068158,-0.300834,0.674033,0.823846,-0.255498,0.768627,0.572016,-0.229868,-0.854494,-0.975288,-0.620712,-1.128770,-1.341875,-1.803303,-0.699152,-1.485848,0.499504,-2.081940,-0.622875,-0.680504,-0.699317,-1.757520,0.174026,0.815135,2.293640,-0.123023,-0.245186,1.386653,1.771313,1.475068,1.029086,0.634350,-0.121341,0.116509,-0.454584,0.313161,-0.411855,-0.891641,-0.768559,-0.242736,-1.426574,-1.310779,-1.282005,-1.257063,0.233592,-1.072768,0.576863,0.308000,-0.109388,-0.530091,-0.098924,-0.269143,0.191493,0.718061,1.119056,-0.137962,0.700833,0.013386,-0.581349,0.328738,0.571868,-0.532336,1.256765,0.522649,-0.433504,-0.505849,-0.559761,0.278879,-0.506178,-1.177798,-0.209422,1.642235,-0.374710,0.701604,-0.671416,1.002408,-0.638483,-0.189019,-1.229585,-0.448958,-0.928751,-0.342897,-1.136839,-0.981622,-0.104157,0.611793,-1.303651,1.033878,1.004562,0.595451,0.519722,0.165890,-0.688730,0.184929,-0.031940,-0.259571,-0.240631,-0.211438,-0.211817,-0.106281,-0.206965,-0.146509,0.595543,0.292164,0.446417,0.948127,1.769370,0.627686,1.337316,-1.701897,-0.475195,-0.821124,-0.857123,-1.260112,-1.320831,-0.351540,-0.842789,-1.576899,-0.576895,-0.368778,-0.666745,-0.600744,-0.796667,-1.273040,-1.240454,-1.105530,0.627085,-0.455961,-0.473997,0.881344,-0.402343,1.316969,0.763343,2.133716,1.674354,-0.030123,1.103054,0.706049,-0.310219,0.102345,1.225124,-0.143979,-1.351243,-1.209118,-0.151836,0.759779,-0.687406,-0.729615,0.423224,-1.012777,0.473046,-0.571971,0.129051,0.089649,-0.844216,0.075385,-0.259937,0.349816,1.440537,0.759997,0.266813,1.127924,-0.098602,0.433627,2.003648,-0.276607,-0.524792,0.258300,1.650848,0.344835,-0.210008,-0.060860,-1.227940,1.450571,0.333414,0.286339,-1.150335,-0.160172,0.435458,0.122278,0.027960,-0.364301,0.515782,0.417662,-0.586424,-0.574840,-1.147076,0.233540,0.408278,0.861029,1.317886,1.151673
-0.218622,0.026889,0.721441,-0.545259,0.507863,0.255577,0.337223,-0.543320,-0.341613,-0.589539,-0.316742,0.338361,-0.331257,0.009791,-0.480725,-0.705207,-1.348020,-1.674347,-1.244462,-1.274660,-2.137956,-1.706283,-0.985759,-1.716581,-0.291532,-1.510324,-1.356142,-0.841500,-0.173984,-1.796601,0.392356,0.780018,1.708362,-0.785420,-0.530067,0.126704,1.929914,0.597934,1.848718,0.437616,-0.511720,0.636213,-0.644437,0.346356,-0.925761,-1.131877,-1.382584,-0.830504,-1.849062,-1.995152,-0.673120,-1.360331,0.390047,-1.863449,-0.277007,0.051176,-0.822333,-0.952392,-1.097358,-0.081024,0.186029,0.357080,0.740012,0.187397,0.707550,-0.195403,-0.405295,0.220058,0.311869,-0.338813,1.247163,0.237587,-0.472217,-1.145588,-0.181455,0.448772,-0.509043,-1.204661,0.244498,2.158605,-0.089701,1.057272,-0.870966,0.573974,-0.734000,-0.099301,-1.166662,-0.370944,-0.342727,-0.323899,-0.535359,-0.482121,0.323127,0.996545,-1.219838,1.091792,0.802623,0.238159,0.711563,0.693110,-1.463364,-0.341532,-0.429064,-0.999783,-0.330135,0.394665,-1.012844,0.180483,-0.668051,-0.473102,-0.306259,-0.223223,-0.281876,0.574593,1.274535,0.016932,0.827721,-1.799261,-1.019430,-1.600083,-0.762708,-1.296140,-1.251731,-0.320120,-1.593883,-1.464939,-1.434354,-0.865802,-1.486744,-0.839492,-1.062728,-1.226242,-1.091790,-1.546089,1.455692,-0.531088,-0.628330,0.674478,-0.224831,1.097127,0.364769,1.500660,1.726722,-1.304724,0.077278,1.295011,-0.592201,0.637648,1.411383,-0.702272,-1.464230,-1.343135,-0.759219,0.365564,-1.482271,-1.034001,-0.012995,-1.737721,0.024685,-0.403259,-0.140539,-0.802573,-2.175221,-1.233553,-0.288388,0.569816,1.416960,0.848258,-0.002151,1.071084,0.088519,0.053181,1.487730,-0.018865,-0.172868,0.402913,0.485592,0.339034,-0.724508,0.152076,-0.639426,2.032676,0.860211,0.693583,-1.176645,-0.046514,0.404135,0.105850,-0.376015,-0.433256,0.347891,0.364487,-0.145047,-0.121289,-0.780990,1.249424,1.064558,0.543451,1.089277,1.303778
-1.353004,-0.813535,0.309884,-1.181131,1.121042,-1.330961,0.137717,-0.381651,-1.065902,-1.104084,-1.192202,-0.602267,-0.871889,-1.020320,-1.614464,-0.547340,-0.604447,-1.312121,-0.842619,-1.073677,-1.981158,-0.522921,-0.176155,-0.852987,-0.562819,0.096531,-0.957138,-0.488061,0.858964,-0.519758,0.442930,0.376099,0.387239,-0.380795,-0.035348,-0.220189,0.639236,0.111573,1.162839,0.003678,-0.603271,0.827208,-0.107826,0.131239,-0.822556,-0.399943,-1.323748,-0.346971,-0.927287,-1.407060,0.377871,-0.724061,-0.164835,-1.561704,-0.551536,-0.023184,-0.701026,-0.358163,-1.234334,0.677705,0.428054,0.106486,0.729303,0.738904,0.036197,-0.121873,0.326242,0.288130,0.338246,0.472347,0.157050,0.106490,-0.206666,-0.857203,0.000100,0.001817,-0.167660,-0.232713,0.510725,1.289377,0.489061,0.316361,-0.333492,-0.366666,-0.365747,-0.197606,-0.012567,0.365222,0.258964,0.335848,-0.101481,0.534449,0.841339,0.341553,-0.131540,0.118452,-0.238870,-0.356890,0.337264,0.454766,-0.639338,-0.818115,-1.014556,-1.547078,-0.136493,0.134246,-1.593757,0.029177,-1.230505,-1.088701,-1.136384,-1.052137,-1.073532,-0.539291,0.144916,-0.499416,-0.309782,-0.770677,-0.958879,-1.293023,-0.171239,-0.966954,-0.883416,0.511304,-1.748664,-0.433033,-0.924775,-0.308214,-1.115173,-0.102923,-0.886861,-0.369076,-0.066094,-0.871496,1.820466,0.068979,-0.164979,1.076620,0.663691,0.104643,0.890485,0.497999,0.873130,-1.723640,-0.902279,1.378470,-0.270435,0.596527,0.313650,-1.166830,-1.295217,0.029757,-1.489230,0.463295,-1.404463,-0.744008,-0.316834,-1.602146,-0.019410,0.778610,-0.157825,-0.678339,-1.736860,-1.373292,-0.442216,1.099046,1.223773,0.608068,0.305611,0.727009,0.881624,0.797054,0.623514,0.607918,0.521598,1.249588,-0.491223,0.357150,-0.834092,0.586114,0.843249,1.046755,0.754096,0.985833,-0.114401,0.176972,-0.075073,0.147324,-0.623979,-0.179936,-0.161702,0.556657,0.876287,0.362137,0.063612,1.198939,1.145554,-0.383856,0.099449,0.685857
-1.298553,-1.256935,-0.275295,-1.235719,0.515696,-1.272122,-0.517266,-0.250352,-1.325026,-1.025151,-1.214822,-0.924757,-1.355307,-1.335293,-1.517535,-0.053278,0.441436,-0.439988,-0.392673,-0.761274,-1.185821,0.463327,0.140458,-0.163086,-0.692427,0.717813,-0.384258,-0.049721,0.873274,0.805745,0.283113,0.057576,-0.309254,0.157918,0.077440,0.366504,-0.594905,0.321893,-0.496429,-0.539514,-0.497896,1.164577,0.238906,-0.211359,-0.570559,0.301181,-0.544091,0.557205,0.162453,-0.501501,1.298446,-0.017735,-0.796111,-0.587444,0.262347,0.468439,0.086405,0.807857,-0.393270,1.707286,1.064896,0.366289,0.953599,1.333604,-0.055286,0.600978,1.246078,0.758715,0.511687,1.171021,-1.099385,-0.143344,0.222990,0.251390,0.468800,-0.511959,0.271962,0.599190,0.300692,0.093345,0.853993,-0.035794,0.715129,-0.532710,0.329299,0.114801,0.958660,1.184314,0.801370,1.014394,0.386024,1.532636,1.428877,0.241885,1.283649,-0.763049,-0.867512,-0.473403,-0.311281,0.653547,0.902449,-0.570785,-1.148677,-1.195882,-0.393997,-0.656055,-1.138648,-0.506896,-1.091407,-0.982829,-1.280415,-1.348975,-1.230016,-1.609383,-0.627767,-0.237094,-0.979990,0.180805,-0.518416,-0.476180,0.121649,-0.607295,-0.361148,0.825035,-1.270970,0.449351,-0.159519,0.131279,-0.469625,0.339995,-0.767911,0.145286,0.537319,0.012337,1.144086,0.350826,0.103959,1.305293,0.813582,-1.011961,1.335374,-0.147732,-0.392909,-1.454492,-1.094237,0.908935,-0.048101,-0.419326,-0.990363,-1.216579,-1.129977,1.345262,-1.583976,0.743527,-0.688874,-0.335141,-0.210336,-0.866401,0.599280,1.816892,0.110109,0.180671,-0.122549,-0.335600,-0.837187,1.152055,1.005075,0.105992,0.620041,0.810853,1.401727,1.631773,0.026074,1.035110,0.781092,1.841272,-0.767942,0.035082,-0.352979,0.937043,1.902486,-0.233865,-0.014618,0.942701,0.708486,0.299030,-0.568801,-0.155455,-0.651539,-0.094842,-0.216646,0.888261,1.156769,0.739824,0.594665,0.688278,1.108870,-0.896758,-0.652773,-0.484179
-0.277226,-0.568590,-0.569491,-0.571324,-0.617508,0.202152,-0.464940,-0.438880,-0.951127,-0.217562,-0.508832,-0.395699,-1.142478,-0.750514,-0.367415,0.275137,0.603904,0.080029,-0.513442,-0.247071,-0.200456,0.561456,-0.607180,-0.297628,-1.123623,-0.178836,-0.506399,-0.157470,-0.132766,1.100560,-0.089038,-0.160681,-0.214664,-0.106478,-0.560018,0.558227,-0.871563,0.341560,-1.476466,-1.004676,-0.545173,1.236390,0.166803,-0.182444,-0.491542,0.291751,0.025841,0.597460,0.278434,-0.061034,1.730861,0.163137,-0.714573,0.091718,0.992545,1.004535,0.457494,1.218696,0.362474,1.759184,1.383824,0.577045,0.591492,1.418732,0.320307,1.088349,1.470012,0.648888,0.368314,1.184005,-1.394913,-0.458073,0.314199,1.112462,1.012293,-0.353031,0.881110,0.954600,0.035204,-0.304853,1.052824,0.660746,1.389736,0.141209,0.944420,0.798170,0.853633,1.437318,1.214412,1.184538,1.019343,1.926344,1.493837,1.165658,2.069474,-0.652840,-0.346323,-0.023276,-0.296620,1.340167,1.461194,0.089280,-0.507050,-0.310255,-0.872994,-0.801260,-0.055102,-0.956308,-0.135896,-0.062384,-0.763583,-0.845171,-0.744751,-1.935701,-0.638892,0.466115,-0.625919,0.484758,-0.040745,-0.182492,-0.025160,-0.204238,0.201135,0.200251,-0.609028,0.664418,-0.029652,-0.323116,-0.263824,-0.155765,-0.976507,-0.101736,0.366817,0.279715,-0.187201,-0.061408,-0.121008,0.681025,-0.096017,-1.500615,0.733676,-0.391111,-1.174728,-1.195869,-0.944516,0.199324,-0.395757,-1.359535,-1.270788,-0.764300,-0.755639,1.127394,-0.844835,0.252413,-0.199728,-0.281049,0.088155,-0.403017,1.108878,1.640583,0.460554,0.493795,0.920638,0.502895,-1.109771,0.348690,0.676784,-0.310124,0.496331,0.877521,0.979481,0.910718,-0.333020,0.690807,0.201470,1.248145,-0.481610,-0.289561,0.312870,0.997789,1.692710,-0.418810,-0.478811,0.655177,0.357996,0.262638,-0.342790,-0.404870,-0.411164,-0.489846,0.258428,0.978711,0.552164,0.962835,0.576909,0.645768,1.125640,-0.488388,-0.378474,-1.011879
